names,Price,Area,Unit Type,Starting Price,Maximum Price,lat,lon,geometry
Purva Northern Waves bangalore,62 L -1.26 Cr,1232-1348 sq.ft,2 BHK Apartment,62 L ,1.26 Cr,13.0630984,77.66295629999999,POINT (77.66295629999999 13.0630984)
Purva Palm Beach bangalore,69.60 L -1.31 Cr,1232-1346 sq.ft,2 BHK Apartment,69.60 L ,1.31 Cr,13.0631903,77.66260249999999,POINT (77.66260249999999 13.0631903)
Purva Seasons bangalore,49 L -52 L,1075-1145 sq.ft,2 BHK Apartment,49 L ,52 L,12.9878209,77.6668541,POINT (77.66685409999999 12.9878209)
Purva Skydale bangalore,76.25 L -1.75 Cr,1273-1371 sq.ft,2 BHK Apartment,76.25 L ,1.75 Cr,12.894033,77.66236169999999,POINT (77.66236169999999 12.894033)
Purva Skywood bangalore,49.56 L -60 L,1239-1269 sq.ft,2 BHK Apartment,49.56 L ,60 L,12.8944929,77.6607174,POINT (77.6607174 12.8944929)
Purva Sunflower bangalore,45 L -48 L,883 sq.ft,2 BHK Apartment,45 L ,48 L,12.9758193,77.5570922,POINT (77.5570922 12.9758193)
Purva The Sound Of Water bangalore,46.45 L -50.30 L,1028 sq.ft,2 BHK Apartment,46.45 L ,50.30 L,12.8505636,77.6019434,POINT (77.6019434 12.8505636)
Purva Venezia bangalore,71.58 L -79 L,1267-1327 sq.ft,2 BHK Apartment,71.58 L ,79 L,13.0972391,77.57029750000001,POINT (77.57029750000001 13.0972391)
Purva Waves bangalore,76.16 L -98.25 L,1232 sq.ft,2 BHK Apartment,76.16 L ,98.25 L,13.063187,77.66269969999999,POINT (77.66269969999999 13.063187)
Purva Westend bangalore,68 L -1 Cr,1194-1336 sq.ft,2 BHK Apartment,68 L ,1 Cr,12.89072,77.63837459999999,POINT (77.63837459999999 12.89072)
Purva Whitehall bangalore,48.72 L -57.24 L,1160-1215 sq.ft,2 BHK Apartment,48.72 L ,57.24 L,12.9170738,77.6722151,POINT (77.6722151 12.9170738)
Pyramid Bilberry bangalore,28.22 L -50.27 L,664-1183 sq.ft,2 BHK Apartment,28.22 L ,50.27 L,13.0873611,77.6247607,POINT (77.6247607 13.0873611)
Pyramid Carnations bangalore,68.92 L -1.05 Cr,1436-2200 sq.ft,2 BHK Apartment,68.92 L ,1.05 Cr,13.1351114,77.5622471,POINT (77.56224709999999 13.1351114)
RBD Stillwaters bangalore,46.51 L -49 L,1052-1090 sq.ft,2 BHK Apartment,46.51 L ,49 L,12.8945651,77.6632973,POINT (77.6632973 12.8945651)
RJ Brooke Square bangalore,1.72 Cr -2.40 Cr,2300-3200 sq.ft,3 BHK Villament,1.72 Cr ,2.40 Cr,12.9649561,77.7203535,POINT (77.7203535 12.9649561)
RJ Lake Gardenia bangalore,1.13 Cr -1.21 Cr,2068-2203 sq.ft,3 BHK Apartment,1.13 Cr ,1.21 Cr,13.018249,77.707173,POINT (77.707173 13.018249)
RJR Patel Residency bangalore,11.13 L,530 sq.ft,1 BHK Apartment,11.13 L,0,12.93844,77.7431417,POINT (77.7431417 12.93844)
RNS Shrinikethan bangalore,1.65 Cr,1840 sq.ft,3 BHK Apartment,1.65 Cr,0,13.0321173,77.5388378,POINT (77.5388378 13.0321173)
RS Sanchike bangalore,42.48 L -43.77 L,1118-1152 sq.ft,2 BHK Apartment,42.48 L ,43.77 L,12.9232226,77.4780692,POINT (77.47806919999999 12.9232226)
Radiant Elitaire bangalore,46.99 L -62 L,1200-1285 sq.ft,2 BHK Apartment,46.99 L ,62 L,12.8830931,77.5830352,POINT (77.5830352 12.8830931)
Radiant Lake View bangalore,29.03 L -32.82 L,575-650 sq.ft,1 BHK Apartment,29.03 L ,32.82 L,13.0320876,77.7210642,POINT (77.7210642 13.0320876)
Raheja Residency bangalore,90 L -1.27 Cr,1070-1200 sq.ft,2 BHK Apartment,90 L ,1.27 Cr,12.928366,77.6317759,POINT (77.63177589999999 12.928366)
Raja Aristos bangalore,63.25 L -74 L,1255-1375 sq.ft,2 BHK Apartment,63.25 L ,74 L,12.8639286,77.5981177,POINT (77.5981177 12.8639286)
Rajarajeshwari Parasmani Regency   bangalore,1.59 Cr -1.85 Cr,1500-1750 sq.ft,2 BHK Apartment,1.59 Cr ,1.85 Cr,12.9404754,77.58134650000001,POINT (77.58134650000001 12.9404754)
Rajarajeshwari Vara bangalore,23.62 L -39.09 L,675-1117 sq.ft,2 BHK Apartment,23.62 L ,39.09 L,12.981788,77.5998037,POINT (77.5998037 12.981788)
Ramky One North bangalore,45.10 L -52 L,1100-1145 sq.ft,2 BHK Apartment,45.10 L ,52 L,13.1361505,77.5706196,POINT (77.5706196 13.1361505)
Rand Pride Homes bangalore,37.76 L,821 sq.ft,1 BHK Apartment,37.76 L,0,12.9780797,77.69299070000001,POINT (77.69299070000001 12.9780797)
Raynal Gardens bangalore,41 L,630 sq.ft,1 BHK Apartment,41 L,0,12.9767323,77.5148708,POINT (77.5148708 12.9767323)
Regency Pinnacle Heights bangalore,45.24 L,1300 sq.ft,2 BHK Apartment,45.24 L,0,13.0624834,77.626811,POINT (77.626811 13.0624834)
Reliaable Dollar Colony bangalore,45 L -63.19 L,1082-1277 sq.ft,2 BHK Apartment,45 L ,63.19 L,12.8681733,77.6951194,POINT (77.6951194 12.8681733)
Relizant Royale bangalore,41.99 L -44.46 L,1105-1170 sq.ft,2 BHK Apartment,41.99 L ,44.46 L,12.957703,77.5758522,POINT (77.5758522 12.957703)
Rohan Akriti bangalore,75 L -1.02 Cr,1133-1265 sq.ft,2 BHK Apartment,75 L ,1.02 Cr,12.8904448,77.538187,POINT (77.53818699999999 12.8904448)
Rohan Iksha bangalore,79 L -84.26 L,1446-1506 sq.ft,3 BHK Apartment,79 L ,84.26 L,12.9266782,77.6990608,POINT (77.6990608 12.9266782)
Rohan Vasantha bangalore,85.48 L -89.48 L,1175-1230 sq.ft,2 BHK Apartment,85.48 L ,89.48 L,12.9568204,77.7070217,POINT (77.7070217 12.9568204)
Roma Epicurean bangalore,48.87 L -52.27 L,1150-1230 sq.ft,2 BHK Apartment,48.87 L ,52.27 L,12.9671,77.7347721,POINT (77.7347721 12.9671)
Royale Township bangalore,23.43 L -27.37 L,868-1014 sq.ft,2 BHK Apartment,23.43 L ,27.37 L,13.087926,77.4458392,POINT (77.44583919999999 13.087926)
Rsun Sushmitham bangalore,58.42 L -68.21 L,1270-1483 sq.ft,2 BHK Apartment,58.42 L ,68.21 L,12.9890574,77.7659146,POINT (77.7659146 12.9890574)
Ruchira Aarna Homes bangalore,3.22 Cr -4.46 Cr,4250-5950 sq.ft,4 BHK Villa,3.22 Cr ,4.46 Cr,12.9647206,77.75527939999999,POINT (77.75527939999999 12.9647206)
S2 Homes The Water Grove bangalore,49.20 L -61.51 L,1097-1162 sq.ft,2 BHK Apartment,49.20 L ,61.51 L,12.8368015,77.6871048,POINT (77.6871048 12.8368015)
SGS Silver Oak bangalore,35.56 L -38.08 L,1031-1104 sq.ft,2 BHK Apartment,35.56 L ,38.08 L,12.915705,77.54865029999999,POINT (77.54865029999999 12.915705)
SJR Blue Waters bangalore,22.50 L -23.97 L,683-685 sq.ft,2 BHK Apartment,22.50 L ,23.97 L,12.8847986,77.6675021,POINT (77.66750209999999 12.8847986)
SJR Hamilton Homes bangalore,56.77 L -62 L,1100-1185 sq.ft,2 BHK Apartment,56.77 L ,62 L,12.8654578,77.6976643,POINT (77.6976643 12.8654578)
SJR Palazza City bangalore,47 L,702 sq.ft,0.5 BHK Apartment,47 L,0,12.9046539,77.6984995,POINT (77.6984995 12.9046539)
SJR WaterMark bangalore,74 L -85 L,1105-1152 sq.ft,2 BHK Apartment,74 L ,85 L,12.9132624,77.6704345,POINT (77.6704345 12.9132624)
SK Daisy bangalore,38.25 L -38.74 L,1093-1107 sq.ft,2 BHK Apartment,38.25 L ,38.74 L,12.832197,77.64891899999999,POINT (77.64891899999999 12.832197)
SKS Garden bangalore,3.74 Cr -4.69 Cr,3764 sq.ft,4+ BHK Apartment,3.74 Cr ,4.69 Cr,12.9715987,77.5945627,POINT (77.5945627 12.9715987)
SLS Square bangalore,63.76 L -80 L,1109-1285 sq.ft,2 BHK Apartment,63.76 L ,80 L,12.9719967,77.7153684,POINT (77.7153684 12.9719967)
SLV Central park bangalore,30 L -55 L,1025-1070 sq.ft,2 BHK Apartment,30 L ,55 L,13.0371494,77.7517183,POINT (77.75171829999999 13.0371494)
SLV Diamond bangalore,58.74 L -72.06 L,1200-1281 sq.ft,2 BHK Apartment,58.74 L ,72.06 L,13.0375445,77.63589259999999,POINT (77.63589259999999 13.0375445)
SLV Lakshmi Narayana Nilaya bangalore,53.26 L -63.65 L,1027-1284 sq.ft,2 BHK Apartment,53.26 L ,63.65 L,12.997227,77.621871,POINT (77.621871 12.997227)
SLV Magnum bangalore,46.22 L -50.95 L,1075-1185 sq.ft,2 BHK Apartment,46.22 L ,50.95 L,12.9108838,77.62421280000001,POINT (77.62421280000001 12.9108838)
SLV Pragathi Amber bangalore,35 L -35.37 L,605 sq.ft,1 BHK Apartment,35 L ,35.37 L,12.8363904,77.69773719999999,POINT (77.69773719999999 12.8363904)
SMD Altezz bangalore,58.48 L -59.40 L,1300-1320 sq.ft,2 BHK Apartment,58.48 L ,59.40 L,12.99911,77.7526073,POINT (77.75260729999999 12.99911)
SMR Vinay Estella bangalore,16.80 L,600 sq.ft,1 BHK Apartment,16.80 L,0,13.0840921,77.5413269,POINT (77.5413269 13.0840921)
SNN Raj Etternia bangalore,31.11 L -43.43 L,565 sq.ft,1 BHK Apartment,31.11 L ,43.43 L,12.8905902,77.6681103,POINT (77.6681103 12.8905902)
SNN Raj Grandeur bangalore,1.63 Cr -1.84 Cr,3010 sq.ft,4 BHK Apartment,1.63 Cr ,1.84 Cr,12.9025603,77.6247599,POINT (77.6247599 12.9025603)
SNN Raj GreenBay bangalore,54 L -72.44 L,1199 sq.ft,2 BHK Apartment,54 L ,72.44 L,12.852932,77.67846899999999,POINT (77.67846899999999 12.852932)
SNN Raj Serenity Phase II bangalore,38.19 L -58 L,900-1150 sq.ft,2 BHK Apartment,38.19 L ,58 L,12.852932,77.67846899999999,POINT (77.67846899999999 12.852932)
SNN Raj Serenity bangalore,30.54 L -41.14 L,630 sq.ft,1 BHK Apartment,30.54 L ,41.14 L,12.8589085,77.613768,POINT (77.61376799999999 12.8589085)
SNR Windmill bangalore,51.84 L,1152 sq.ft,2 BHK Apartment,51.84 L,0,12.855583,77.597298,POINT (77.59729799999999 12.855583)
SOBHA Arena - The Park bangalore,74 L -1.02 Cr,1296-1306 sq.ft,2 BHK Apartment,74 L ,1.02 Cr,12.8642033,77.53674,POINT (77.53673999999999 12.8642033)
SRC blue bells bangalore,32.56 L -39.99 L,972-988 sq.ft,2 BHK Apartment,32.56 L ,39.99 L,12.8328724,77.68971239999999,POINT (77.68971239999999 12.8328724)
SRK The Villagio bangalore,49.27 L -52.87 L,1095-1175 sq.ft,2 BHK Apartment,49.27 L ,52.87 L,13.0080164,77.7621594,POINT (77.7621594 13.0080164)
SS Vrudhi bangalore,65.61 L -71.28 L,1215 sq.ft,2 BHK Apartment,65.61 L ,71.28 L,12.8623542,77.52866829999999,POINT (77.52866829999999 12.8623542)
SSB Urban Lotus bangalore,35.07 L -45.21 L,1063-1256 sq.ft,2 BHK Apartment,35.07 L ,45.21 L,12.8671125,77.6862204,POINT (77.6862204 12.8671125)
SSVR Fairy Bells bangalore,60.84 L -73 L,1170-1200 sq.ft,2 BHK Apartment,60.84 L ,73 L,13.0713565,77.58518169999999,POINT (77.58518169999999 13.0713565)
SSVR Iris bangalore,27.49 L -29.06 L,733-775 sq.ft,1 BHK Apartment,27.49 L ,29.06 L,12.9401171,77.7336308,POINT (77.7336308 12.9401171)
SV Lakshmi Nivas bangalore,74.89 L -85 L,1368 sq.ft,2 BHK Apartment,74.89 L ,85 L,13.0395202,77.6621751,POINT (77.6621751 13.0395202)
SV Spring Woods bangalore,1.40 Cr -1.70 Cr,1970 sq.ft,3 BHK Apartment,1.40 Cr ,1.70 Cr,12.8634456,77.53214299999999,POINT (77.53214299999999 12.8634456)
SVR Green Woods bangalore,61.82 L -82.06 L,1239-1246 sq.ft,2 BHK Apartment,61.82 L ,82.06 L,12.9478872,77.7224729,POINT (77.7224729 12.9478872)
SVS Trend Square Precioso bangalore,2.27 Cr -3.10 Cr,3162-3309 sq.ft,4 BHK Villa,2.27 Cr ,3.10 Cr,13.0345488,77.66741549999999,POINT (77.66741549999999 13.0345488)
Saf Snowdrops bangalore,33 L -38.77 L,1000-1175 sq.ft,2 BHK Apartment,33 L ,38.77 L,12.8921607,77.563372,POINT (77.563372 12.8921607)
Sai Ashirwad Natures Nest bangalore,53.88 L -58.54 L,1200-1304 sq.ft,2 BHK Apartment,53.88 L ,58.54 L,12.835969,77.69162299999999,POINT (77.69162299999999 12.835969)
Sai Charan Hill View bangalore,93.72 L -1.20 Cr,1320 sq.ft,2 BHK Apartment,93.72 L ,1.20 Cr,12.8904203,77.5148337,POINT (77.5148337 12.8904203)
Sai Purvi Symphony bangalore,51.08 L -56.28 L,1215-1345 sq.ft,2 BHK Apartment,51.08 L ,56.28 L,12.9194265,77.736761,POINT (77.736761 12.9194265)
Sai Sowbagya bangalore,54.17 L -62.53 L,985-1137 sq.ft,2 BHK Apartment,54.17 L ,62.53 L,12.9081743,77.68355129999999,POINT (77.68355129999999 12.9081743)
Sai Vrushabadri Towers bangalore,48 L,1035 sq.ft,1 BHK Apartment,48 L,0,12.9885109,77.7817547,POINT (77.78175469999999 12.9885109)
Saideep Hulas bangalore,63.09 L,905 sq.ft,1 BHK Apartment,63.09 L,0,13.0416462,77.74364489999999,POINT (77.74364489999999 13.0416462)
Saiven Siesta bangalore,65 L,705 sq.ft,0.5 BHK Apartment,65 L,0,12.8888172,77.7683326,POINT (77.76833259999999 12.8888172)
Saket Callipolis bangalore,71.61 L -90 L,1302-1369 sq.ft,2 BHK Apartment,71.61 L ,90 L,12.9095176,77.68542,POINT (77.68541999999999 12.9095176)
Salarpuria Sattva Anugraha bangalore,49.95 L -59.80 L,1110-1150 sq.ft,2 BHK Apartment,49.95 L ,59.80 L,12.9827531,77.5186374,POINT (77.5186374 12.9827531)
Salarpuria Sattva Aspire bangalore,60 L,613 sq.ft,1 BHK Apartment,60 L,0,13.083073,77.6543973,POINT (77.6543973 13.083073)
Salarpuria Sattva Cadenza bangalore,39 L -41.65 L,755 sq.ft,1 BHK Apartment,39 L ,41.65 L,12.889441,77.64022109999999,POINT (77.64022109999999 12.889441)
Salarpuria Sattva Celesta bangalore,89 L -1.23 Cr,1716-1873 sq.ft,3 BHK Apartment,89 L ,1.23 Cr,13.018456,77.703632,POINT (77.703632 13.018456)
Salarpuria Sattva Divinity bangalore,70.09 L -8.50 Cr,1180 sq.ft,2 BHK Apartment,70.09 L ,8.50 Cr,12.9403192,77.5252055,POINT (77.5252055 12.9403192)
Salarpuria Sattva East Crest bangalore,29.84 L -39.47 L,598 sq.ft,1 BHK Apartment,29.84 L ,39.47 L,13.043223,77.7482414,POINT (77.7482414 13.043223)
Salarpuria Sattva Greenage Phase II bangalore,99.53 L -1.30 Cr,1345 sq.ft,2 BHK Apartment,99.53 L ,1.30 Cr,12.9024372,77.6313115,POINT (77.6313115 12.9024372)
Salarpuria Sattva Greenage bangalore,1 Cr -1.43 Cr,1345 sq.ft,2 BHK Apartment,1 Cr ,1.43 Cr,12.9024372,77.6313115,POINT (77.6313115 12.9024372)
Salarpuria Sattva Kings Domain bangalore,28.53 L,650 sq.ft,1 BHK Apartment,28.53 L,0,12.9918038,77.66070409999999,POINT (77.66070409999999 12.9918038)
Salarpuria Sattva Laurel Heights bangalore,55.76 L -67 L,992-1027 sq.ft,2 BHK Apartment,55.76 L ,67 L,13.060724,77.507677,POINT (77.507677 13.060724)
Salarpuria Sattva Magnificia bangalore,1.80 Cr -3.35 Cr,2186-2425 sq.ft,3 BHK Apartment,1.80 Cr ,3.35 Cr,12.9962293,77.6689762,POINT (77.6689762 12.9962293)
Salarpuria Sattva Misty Charm bangalore,31 L -40 L,551-605 sq.ft,1 BHK Apartment,31 L ,40 L,12.8638771,77.5432976,POINT (77.5432976 12.8638771)
Salarpuria Sattva Northland bangalore,1.88 Cr,1541 sq.ft,2 BHK Apartment,1.88 Cr,0,13.082285,77.654127,POINT (77.654127 13.082285)
Salarpuria Sattva Opus bangalore,32.50 L,675 sq.ft,1 BHK Apartment,32.50 L,0,13.0445527,77.5088305,POINT (77.5088305 13.0445527)
Salarpuria Sattva Senorita bangalore,1.40 Cr,1287-1355 sq.ft,2 BHK Apartment,1.40 Cr,0,12.9105194,77.6825606,POINT (77.6825606 12.9105194)
Salarpuria Sattva Serene Life bangalore,86.21 L -89.50 L,1395-1450 sq.ft,2 BHK Apartment,86.21 L ,89.50 L,13.1883652,77.65808760000002,POINT (77.65808760000002 13.1883652)
Samhita Elite bangalore,77.56 L -78.26 L,1400 sq.ft,2 BHK Apartment,77.56 L ,78.26 L,13.0351177,77.70421859999999,POINT (77.70421859999999 13.0351177)
Samruddhi Winter Green bangalore,1 Cr,1400 sq.ft,2 BHK Apartment,1 Cr,0,12.9389418,77.7129508,POINT (77.7129508 12.9389418)
Sanjana Supreme bangalore,33.21 L -46.53 L,863-1209 sq.ft,2 BHK Apartment,33.21 L ,46.53 L,12.8821041,77.6198368,POINT (77.6198368 12.8821041)
Sansidh Galaxy bangalore,1.67 Cr -1.72 Cr,2502-2576 sq.ft,4 BHK Apartment,1.67 Cr ,1.72 Cr,13.0658986,77.62399860000001,POINT (77.62399860000001 13.0658986)
Sanvi Sankalpam bangalore,37.24 L -37.24 L,702 sq.ft,1 BHK Apartment,37.24 L ,37.24 L,12.9697226,77.7713555,POINT (77.7713555 12.9697226)
Sanvi Sunrise bangalore,61.51 L -73.72 L,1295 sq.ft,2 BHK Apartment,61.51 L ,73.72 L,12.9732444,77.677601,POINT (77.677601 12.9732444)
Saran Mulberry Woods bangalore,1.70 Cr -2.15 Cr,3150-3255 sq.ft,4 BHK Apartment,1.70 Cr ,2.15 Cr,12.9059509,77.7038144,POINT (77.7038144 12.9059509)
Saranya Soham bangalore,38.64 L -52.67 L,1104-1211 sq.ft,2 BHK Apartment,38.64 L ,52.67 L,12.9492971,77.7166496,POINT (77.7166496 12.9492971)
Saranya Sreshta bangalore,54.70 L -62.02 L,1085-1210 sq.ft,2 BHK Apartment,54.70 L ,62.02 L,12.9671661,77.7570509,POINT (77.7570509 12.9671661)
Saroj Harmony bangalore,4 Cr,3525 sq.ft,3 BHK Villa,4 Cr,0,12.9313675,77.7418874,POINT (77.7418874 12.9313675)
Sashank Aavaas bangalore,44.19 L -59.04 L,1030-1420 sq.ft,2 BHK Apartment,44.19 L ,59.04 L,13.1041866,77.5473949,POINT (77.5473949 13.1041866)
Sashank Advaith bangalore,32.75 L,708 sq.ft,1 BHK Apartment,32.75 L,0,12.8917332,77.6816863,POINT (77.6816863 12.8917332)
Sekhar Casa Bianca bangalore,45.75 L -74 L,1090-1309 sq.ft,2 BHK Apartment,45.75 L ,74 L,12.9387133,77.7162381,POINT (77.7162381 12.9387133)
Sekhar Olympus bangalore,68 L -78 L,1156-1242 sq.ft,2 BHK Apartment,68 L ,78 L,13.0311397,77.6579922,POINT (77.6579922 13.0311397)
Shanders Dwellington bangalore,1.35 Cr,1930 sq.ft,2 BHK Apartment,1.35 Cr,0,12.8476197,77.6881725,POINT (77.68817249999999 12.8476197)
Shapoorji Pallonji ParkWest Mahogany bangalore,1.18 Cr,1411 sq.ft,2 BHK Apartment,1.18 Cr,0,12.963803,77.5610241,POINT (77.5610241 12.963803)
Shell North Gate bangalore,49.16 L -59.65 L,1090-1315 sq.ft,2 BHK Apartment,49.16 L ,59.65 L,13.0669963,77.6468544,POINT (77.6468544 13.0669963)
Shilpa Dacha bangalore,61.29 L -62.40 L,1302-1309 sq.ft,2 BHK Apartment,61.29 L ,62.40 L,12.915819,77.66976079999999,POINT (77.66976079999999 12.915819)
Shoban Silver Domicile bangalore,1.39 Cr -1.63 Cr,1545-1750 sq.ft,3 BHK Apartment,1.39 Cr ,1.63 Cr,13.0626596,77.62788309999999,POINT (77.62788309999999 13.0626596)
Shravanthi Oakridge bangalore,1.50 Cr -2.02 Cr,2591-3518 sq.ft,4 BHK Villa,1.50 Cr ,2.02 Cr,12.8720988,77.52955089999999,POINT (77.52955089999999 12.8720988)
Shri Balaji Ocean bangalore,31.50 L -46.03 L,967-1109 sq.ft,2 BHK Apartment,31.50 L ,46.03 L,12.839761,77.72563219999999,POINT (77.72563219999999 12.839761)
Shri Balaji Sarovar bangalore,34.96 L -46.50 L,795-1100 sq.ft,2 BHK Apartment,34.96 L ,46.50 L,12.9769223,77.73338179999999,POINT (77.73338179999999 12.9769223)
Shri Sai Mounika Park Vesta bangalore,70 L -1.01 Cr,1279-1483 sq.ft,2 BHK Apartment,70 L ,1.01 Cr,13.0415694,77.6487652,POINT (77.6487652 13.0415694)
Shriram Blue bangalore,70 L -70.28 L,1245-1250 sq.ft,2 BHK Apartment,70 L ,70.28 L,13.0166354,77.7281167,POINT (77.7281167 13.0166354)
Shriram Chirping Woods Apartment bangalore,41.70 L,695 sq.ft,1 BHK Apartment,41.70 L,0,12.9090034,77.6688901,POINT (77.6688901 12.9090034)
Shriram Codename Break Free bangalore,35 L -3.91 Cr,850 sq.ft,2 BHK Apartment,35 L ,3.91 Cr,12.832357,77.7028035,POINT (77.7028035 12.832357)
Shriram Greenfield Phase 1 bangalore,38.14 L -75 L,935-1065 sq.ft,2 BHK Apartment,38.14 L ,75 L,13.0708496,77.75127239999999,POINT (77.75127239999999 13.0708496)
Shriram Greenfield Phase 2 bangalore,38.14 L -56 L,935-1065 sq.ft,2 BHK Apartment,38.14 L ,56 L,13.0708496,77.75127239999999,POINT (77.75127239999999 13.0708496)
Shriram Luxor bangalore,56.64 L -80.06 L,1195 sq.ft,2 BHK Apartment,56.64 L ,80.06 L,13.085249,77.6549154,POINT (77.65491539999999 13.085249)
Shriram Sameeksha bangalore,29.40 L -35 L,700-800 sq.ft,1 BHK Apartment,29.40 L ,35 L,13.0721162,77.5348332,POINT (77.53483319999999 13.0721162)
Shriram Signia bangalore,1.60 Cr -2.97 Cr,1847-3303 sq.ft,3 BHK Apartment,1.60 Cr ,2.97 Cr,12.8391167,77.6563997,POINT (77.65639969999999 12.8391167)
Shriram Southern Crest bangalore,85.80 L -1.08 Cr,1300 sq.ft,2 BHK Apartment,85.80 L ,1.08 Cr,12.9058075,77.5723024,POINT (77.5723024 12.9058075)
Shriram Suhaana bangalore,39 L,740 sq.ft,0.5 BHK Apartment,39 L,0,13.1335429,77.5729612,POINT (77.57296119999999 13.1335429)
Shriram Summitt bangalore,41.76 L -54 L,714 sq.ft,1 BHK Apartment,41.76 L ,54 L,12.8360678,77.6672418,POINT (77.6672418 12.8360678)
Sidvin Grace Apartment bangalore,52.69 L -66.70 L,1171-1336 sq.ft,2 BHK Apartment,52.69 L ,66.70 L,12.960705,77.4971036,POINT (77.4971036 12.960705)
Silverwood Regency bangalore,4.30 Cr -9.51 Cr,7377-7523 sq.ft,4 BHK Villa,4.30 Cr ,9.51 Cr,12.9111022,77.6777582,POINT (77.6777582 12.9111022)
Sipani Bliss 1 bangalore,76 L,1272 sq.ft,2 BHK Apartment,76 L,0,12.7808199,77.72399589999999,POINT (77.72399589999999 12.7808199)
Sipani Bliss 2 bangalore,79 L -96 L,1216 sq.ft,2 BHK Apartment,79 L ,96 L,12.7808199,77.72399589999999,POINT (77.72399589999999 12.7808199)
Sipani Jardin bangalore,12.96 L -16.33 L,480-605 sq.ft,1 BHK Apartment,12.96 L ,16.33 L,12.7780888,77.7296121,POINT (77.7296121 12.7780888)
Sipani Wattle Grove bangalore,76.14 L -98 L,1174-1197 sq.ft,2 BHK Apartment,76.14 L ,98 L,12.940446,77.623403,POINT (77.623403 12.940446)
Sizzle Gold Coast bangalore,44.65 L -65 L,950-1130 sq.ft,2 BHK Apartment,44.65 L ,65 L,13.0161167,77.6599252,POINT (77.6599252 13.0161167)
Skanda Avani C99 bangalore,1.51 Cr -1.97 Cr,2900 sq.ft,3 BHK Villa,1.51 Cr ,1.97 Cr,12.90952,77.724401,POINT (77.724401 12.90952)
Skanda Nirvana bangalore,6.21 Cr -11 Cr,2760-3300 sq.ft,3 BHK Apartment,6.21 Cr ,11 Cr,12.9340795,77.7059496,POINT (77.7059496 12.9340795)
Sky Court bangalore,1.44 Cr,3009 sq.ft,3 BHK Apartment,1.44 Cr,0,12.9418086,77.7023823,POINT (77.7023823 12.9418086)
Skylark Dasos bangalore,25.77 L -30.13 L,663 sq.ft,1 BHK Apartment,25.77 L ,30.13 L,13.062335,77.665454,POINT (77.665454 13.062335)
Skylark Ithaca bangalore,21.77 L -44 L,605-624 sq.ft,1 BHK Apartment,21.77 L ,44 L,13.0124263,77.73553369999999,POINT (77.73553369999999 13.0124263)
Skylark Royaume bangalore,3.83 Cr -4.86 Cr,3195-3295 sq.ft,3 BHK Apartment,3.83 Cr ,4.86 Cr,12.8661023,77.66587799999999,POINT (77.66587799999999 12.8661023)
Slv Parkview bangalore,89 L,1225-1260 sq.ft,3 BHK Apartment,89 L,0,13.0459165,77.5419656,POINT (77.5419656 13.0459165)
Smart Homz Blue Bells bangalore,41.47 L -51.69 L,684-810 sq.ft,1 BHK Apartment,41.47 L ,51.69 L,12.7851117,77.7770002,POINT (77.7770002 12.7851117)
Sobha Arena - The Plaza bangalore,80.34 L -1.07 Cr,1296-1306 sq.ft,2 BHK Apartment,80.34 L ,1.07 Cr,12.8642033,77.53674,POINT (77.53673999999999 12.8642033)
Sobha Avenue bangalore,89.02 L,1365 sq.ft,2 BHK Apartment,89.02 L,0,13.0287887,77.74967880000001,POINT (77.74967880000001 13.0287887)
Sobha Cedar bangalore,96.51 L,1411 sq.ft,2 BHK Apartment,96.51 L,0,12.8779199,77.52976389999999,POINT (77.52976389999999 12.8779199)
Sobha City Casa Paradiso bangalore,43.21 L -53.05 L,1054-1294 sq.ft,2 BHK Apartment,43.21 L ,53.05 L,13.0761452,77.6406964,POINT (77.6406964 13.0761452)
Sobha City Casa Serenita bangalore,65 L -71.97 L,1305-1445 sq.ft,2 BHK Apartment,65 L ,71.97 L,13.0769388,77.6394475,POINT (77.6394475 13.0769388)
Sobha City Santorini bangalore,13.52 L -30.58 L,520-645 sq.ft,1 BHK Apartment,13.52 L ,30.58 L,13.0760867,77.6364212,POINT (77.6364212 13.0760867)
Sobha City bangalore,75 L -1.38 Cr,2005-2100 sq.ft,2 BHK Apartment,75 L ,1.38 Cr,13.077151,77.6382007,POINT (77.6382007 13.077151)
Sobha Clovelly bangalore,37.76 L,821 sq.ft,1 BHK Apartment,37.76 L,0,12.911386,77.5559079,POINT (77.55590789999999 12.911386)
Sobha Daffodil bangalore,45.07 L -54 L,1252-1313 sq.ft,2 BHK Apartment,45.07 L ,54 L,12.9013076,77.65341699999999,POINT (77.65341699999999 12.9013076)
Sobha Daisy bangalore,1.35 Cr -1.65 Cr,1705-1810 sq.ft,3 BHK Apartment,1.35 Cr ,1.65 Cr,12.9282006,77.6680634,POINT (77.66806339999999 12.9282006)
Sobha Dream Acres bangalore,33.47 L -55.94 L,656-936 sq.ft,1 BHK Apartment,33.47 L ,55.94 L,12.9391021,77.7376639,POINT (77.7376639 12.9391021)
Sobha Dream Gardens bangalore,30.41 L -38.50 L,981-1188 sq.ft,2 BHK Apartment,30.41 L ,38.50 L,13.0968857,77.647408,POINT (77.647408 13.0968857)
Sobha Eternia bangalore,1.04 Cr -1.22 Cr,1730-1775 sq.ft,3 BHK Apartment,1.04 Cr ,1.22 Cr,12.9035751,77.6649043,POINT (77.6649043 12.9035751)
